id,score
1101582131803901952,5.942799375126701
1101582568196096000,2.4849066497880004
1101582641218891776,5.111987788356544
1101583872217759745,4.997212273764115
1101583977926795266,4.394449154672439
1101584140774694912,1.9459101490553132
1101584185804894208,4.060443010546419
1101584883829358593,2.8903717578961645
1101585418032697344,3.295836866004329
1101586222089101312,4.394449154672439
1101587606800744448,1.0986122886681098
1101587920543248385,0.0
1101587967552839680,3.5553480614894135
1101588026692648960,4.04305126783455
1101588047756435457,1.9459101490553132
1101588121517522946,3.9889840465642745
1101588193554649088,4.290459441148391
1101588300928901122,6.104793232414985
1101588340518858752,4.04305126783455
1101588350992035840,3.2188758248682006
1101588470684880896,3.258096538021482
1101589003638329344,3.912023005428146
1101589822043496449,2.0794415416798357
1101590475566473216,4.276666119016055
1101591190217154561,4.564348191467836
1101591231862321152,3.044522437723423
1101591700236132359,3.5553480614894135
1101592404640104449,4.343805421853684
1101592832392003584,4.6443908991413725
1101593070523596800,0.0
1101593704350076928,5.198497031265826
1101593711174184962,0.6931471805599453
1101594738245931009,5.8805329864007
1101594998535970816,6.450470422144176
1101595493552009216,4.143134726391533
1101595561931599872,3.5553480614894135
1101595737668927488,4.1588830833596715
1101596503855063040,2.8903717578961645
1101597016105332738,1.6094379124341003
1101597708593360901,5.003946305945459
1101597877225312256,4.532599493153256
1101598901730242561,2.302585092994046
1101599173525340162,5.2832037287379885
1101599482863595521,4.68213122712422
1101600102001594370,5.41610040220442
1101601384573603847,5.337538079701318
1101602225686827009,6.0330862217988015
1101602540402237440,3.4339872044851463
1101602540938907649,4.143134726391533
1101603202217189380,3.970291913552122
1101603342952873986,3.258096538021482
1101604235232362497,0.0
1101604538824474625,1.6094379124341003
1101604776804999168,5.241747015059643
1101605453136572422,3.5263605246161616
1101605690634915842,0.0
1101605800966012929,3.4339872044851463
1101606107116724224,2.1972245773362196
1101606124296515585,3.4011973816621555
1101606332359168000,4.574710978503383
1101606801236209664,5.87493073085203
1101606855690911744,1.9459101490553132
1101607112801693696,2.995732273553991
1101607854300123141,1.6094379124341003
1101609881235263494,5.176149732573829
1101610549924818944,4.804021044733257
1101610586855653377,2.0794415416798357
1101610599816089603,1.791759469228055
1101611029929312258,5.2832037287379885
1101611052561780736,1.6094379124341003
1101611069460660229,3.58351893845611
1101611073235570692,2.1972245773362196
1101611786258837504,0.0
1101611834585612289,1.0986122886681098
1101612797006364672,1.6094379124341003
1101613090284756994,5.8377304471659395
1101613392736018433,2.833213344056216
1101613487976054784,6.804614520062624
1101613875756257281,5.480638923341991
1101614169583960065,4.718498871295094
1101614215968800769,7.478734825567875
1101614347858702337,6.150602768446279
1101614374362456066,5.805134968916488
1101614666395123714,1.3862943611198906
1101616479777292288,2.6390573296152584
1101616931440869377,3.6635616461296463
1101616976370249728,5.932245187448011
1101617077083955201,6.150602768446279
1101617125796515841,3.784189633918261
1101617326582042625,3.8501476017100584
1101617746343792647,2.8903717578961645
1101618117430538240,1.0986122886681098
1101618237824032776,2.4849066497880004
1101618267179937793,4.882801922586371
1101618716385705985,3.091042453358316
1101618773331709958,9.177197153382929
1101619224621924352,5.10594547390058
1101619672464703488,4.955827057601261
1101620973495713793,6.297109319933935
1101621939452424193,4.795790545596741
1101622032662433793,6.359573868672378
1101622439178575872,1.6094379124341003
1101622821791432705,3.6635616461296463
1101622903290937344,5.84354441703136
1101623449318027265,2.772588722239781
1101623628637093891,3.1354942159291497
1101624129306927104,4.912654885736052
1101624273133813766,0.6931471805599453
1101624677502472192,2.4849066497880004
1101625694851919872,3.258096538021482
1101626299003691008,3.4965075614664802
1101626571511816192,4.499809670330265
1101627977144717313,4.04305126783455
1101628208187887617,2.8903717578961645
1101628476493385729,4.060443010546419
1101628652599590912,2.4849066497880004
1101629240854921217,4.718498871295094
1101630378165460992,3.5553480614894135
1101631127809388544,4.248495242049359
1101631452507074560,5.641907070938114
1101631597479149574,2.0794415416798357
1101632320711413761,1.0986122886681098
1101632516002324480,6.194405391104672
1101632819330252800,3.5263605246161616
1101633013576859650,5.700443573390687
1101633261552439296,2.9444389791664403
1101633404381016064,5.2574953720277815
1101633564603367424,4.127134385045092
1101634307842605058,5.123963979403259
1101634361999413248,4.04305126783455
1101634397294551042,0.6931471805599453
1101635083482542080,3.091042453358316
1101635344707989504,3.6109179126442243
1101636242108829696,4.23410650459726
1101636298387812352,5.62040086571715
1101636318138982401,2.3978952727983707
1101636329295802368,3.5553480614894135
1101636989336649728,1.791759469228055
1101637195948003328,3.4339872044851463
1101637246967521280,3.8501476017100584
1101638572162072578,5.594711379601839
1101639002493542400,4.867534450455582
1101639682968956934,6.274762021241939
1101640788298088448,2.3978952727983707
1101640807596126208,2.70805020110221
1101640835165245440,4.532599493153256
1101641112203284480,4.02535169073515
1101641146630066176,4.6443908991413725
1101641291111256064,2.9444389791664403
1101641526151532544,5.241747015059643
1101641730443616256,5.814130531825066
1101641767772774400,4.477336814478207
1101642288269127681,1.0986122886681098
1101642290739728385,2.1972245773362196
1101643323968765954,3.713572066704308
1101643878908809217,5.918893854273146
1101644346644971521,6.739336627357174
1101644401732976640,6.9726062513017535
1101644561141714944,4.465908118654584
1101644903539458048,2.1972245773362196
1101644936796086272,5.720311776607412
1101645326614712320,3.6888794541139363
1101647317638230023,2.1972245773362196
1101648394999787520,3.4011973816621555
1101648911331180544,0.6931471805599453
1101649249136193536,0.6931471805599453
1101650848772489216,3.1354942159291497
1101650998567862272,2.995732273553991
1101651331276771329,1.6094379124341003
1101651440899186689,3.5263605246161616
1101651699482198016,3.258096538021482
1101653361143791618,4.110873864173311
1101653606070140928,3.4339872044851463
1101654027303936000,3.6888794541139363
1101654227342905344,4.990432586778736
1101654584559206400,3.8501476017100584
1101654612581466113,0.6931471805599453
1101654941117173760,5.153291594497779
1101655162085609473,3.1780538303479458
1101655558455619585,4.23410650459726
1101657429903839237,4.31748811353631
1101658396254703617,1.9459101490553132
1101658403464720384,5.814130531825066
1101658598935941127,4.709530201312334
1101659428951080960,6.240275845170769
1101659624204189696,0.0
1101659658933035008,0.0
1101659701421330432,0.0
1101659735881736192,0.0
1101659769402679296,0.0
1101659806207664128,0.6931471805599453
1101659875833081858,0.0
1101659922876358656,0.0
1101659948499386373,3.871201010907891
1101659976622211072,3.4339872044851463
1101659976827756545,0.6931471805599453
1101660040723722240,0.6931471805599453
1101660080515121154,0.0
1101660126199525376,0.0
1101660294244380674,1.3862943611198906
1101660313609478144,4.394449154672439
1101660494601965569,0.0
1101660528227700736,0.0
1101660579888943104,0.0
1101660667403132929,0.6931471805599453
1101660756179738624,0.6931471805599453
1101661163257978880,1.6094379124341003
1101661506222071808,5.111987788356544
1101661597565513728,0.0
1101661661176315905,0.0
1101661723340107776,0.0
1101661823634296832,0.0
1101661966974631937,0.0
1101662181358133248,0.0
1101662264120111104,0.0
1101662276170534912,6.759255270663693
1101662352657735680,0.0
1101662608313049088,0.0
1101662756288245761,4.248495242049359
1101663413657354240,0.0
1101663916785127424,5.1298987149230735
1101663988448817152,2.5649493574615367
1101664198352883712,6.359573868672378
1101665838820601856,5.081404364984463
1101666642776473600,4.30406509320417
1101667194319106050,5.2574953720277815
1101668673469607937,0.0
1101668688829272064,6.887552571664617
1101670444287942656,1.9459101490553132
1101671035202613248,7.097548850614793
1101671191935254528,3.58351893845611
1101671238911578112,5.733341276897746
1101671333144846337,1.791759469228055
1101671676234760193,2.302585092994046
1101672909700034561,5.429345628954441
1101672980541853696,4.330733340286331
1101672988582309888,7.449498005382849
1101673325917552641,0.0
1101673712825389057,0.0
1101673819704459264,5.6131281063880705
1101674003037511680,1.0986122886681098
1101674152262397952,6.616065185132817
1101674291165257730,1.791759469228055
1101674804191518720,2.0794415416798357
1101675808777752576,7.1276936993473985
1101676011169685504,3.7612001156935624
1101676221622960128,5.855071922202427
1101676226077446144,5.857933154483459
1101676837309243392,0.0
1101676987322494976,3.9889840465642745
1101678555245789184,4.574710978503383
1101678601873883136,3.4657359027997265
1101678852626046976,3.295836866004329
1101679886995906561,0.0
1101681049464131584,3.2188758248682006
1101681880410279936,6.423246963533519
1101684022957105152,4.204692619390966
1101684027256381440,4.189654742026425
1101684237923700736,1.3862943611198906
1101686012550377472,3.2188758248682006
1101686096025567232,4.406719247264253
1101686361432551425,1.9459101490553132
1101686413815398401,0.0
1101686691499130880,4.204692619390966
1101686722813779968,1.6094379124341003
1101687332103704576,6.352629396319567
1101688088143847424,0.0
1101689009028263936,0.6931471805599453
1101689280831934464,2.6390573296152584
1101689606024634368,0.0
1101689859331248128,2.302585092994046
1101689908861775873,4.882801922586371
1101689960397037569,4.912654885736052
1101690351637749762,4.442651256490317
1101690355999633408,4.477336814478207
1101691113470083072,1.0986122886681098
1101691405448200192,6.163314804034641
1101691632133509120,0.0
1101691873775648769,5.572154032177765
1101692039006171137,0.0
1101692109269065728,6.129050210060545
1101692374596575232,4.430816798843313
1101692610408636416,5.318119993844216
1101693495675367427,5.337538079701318
1101693699208159232,2.8903717578961645
1101693930645671937,4.890349128221754
1101694063303147522,0.6931471805599453
1101694129615052801,0.0
1101694594859892737,0.0
1101694725655093248,0.6931471805599453
1101695631666675712,4.127134385045092
1101696189995642880,0.0
1101696405515702272,2.3978952727983707
1101696654124740608,5.932245187448011
1101696806868668417,0.0
1101697298927677440,0.6931471805599453
1101698201848041472,3.2188758248682006
1101698530434039808,1.6094379124341003
1101698650072330243,5.043425116919247
1101699638107795458,3.1354942159291497
1101701066641604608,3.7612001156935624
1101701073293766657,1.0986122886681098
1101703269766721536,7.506042178518122
1101703384464277504,2.5649493574615367
1101703505549508608,3.091042453358316
1101704077422088193,7.780303087908373
1101704204459085824,2.0794415416798357
1101704473595002880,6.602587892189336
1101705000961466369,2.1972245773362196
1101706209953005568,4.762173934797756
1101706409178288129,5.834810737062605
1101708018348187648,3.1354942159291497
1101708751705391104,4.672828834461906
1101709429291012098,0.0
1101709983283064832,4.430816798843313
1101711327360417792,3.970291913552122
1101711987963293698,4.007333185232471
1101712176132157440,3.4339872044851463
1101713260305436672,1.0986122886681098
1101713881469075456,1.791759469228055
1101714026638262272,6.507277712385012
1101714041754521601,6.09807428216624
1101714136906588160,5.54907608489522
1101714440305537025,1.6094379124341003
1101714714944507904,6.709304340258298
1101714790211149824,2.6390573296152584
1101714945782177792,2.302585092994046
1101715016418541569,3.58351893845611
1101715246920564739,3.1780538303479458
1101715291753443329,2.5649493574615367
1101715480279015427,5.455321115357702
1101716026063052801,6.703188113240863
1101716768882655232,4.290459441148391
1101716825178599424,0.6931471805599453
1101717397185224704,4.219507705176107
1101718864398757888,4.7535901911063645
1101719017050566657,4.02535169073515
1101720594469535744,2.0794415416798357
1101721379022561280,2.0794415416798357
1101722941174284289,4.90527477843843
1101723729938153473,2.3978952727983707
1101724381229789184,4.852030263919617
1101725079455571969,5.181783550292085
1101726188576243712,5.313205979041787
1101726750428540929,5.7745515455444085
1101726972789440512,4.882801922586371
1101729005391224834,4.3694478524670215
1101729761406021637,4.248495242049359
1101730106446397440,4.31748811353631
1101730496743014400,2.8903717578961645
1101730626921816066,7.3758821482150125
1101730926252285953,5.19295685089021
1101731375399477248,3.044522437723423
1101732734525890561,4.897839799950911
1101734317577793536,4.0943445622221
1101734353959305217,6.113682179832232
1101736409789022208,4.454347296253507
1101736682108436480,4.941642422609304
1101736932642643968,1.791759469228055
1101738913473937408,7.399398083331354
1101741028875264001,6.156978985585555
1101741564823449600,4.990432586778736
1101742889283932161,2.8903717578961645
1101742948864217088,4.812184355372417
1101743188870602753,3.258096538021482
1101743565351337984,5.1298987149230735
1101744273492451328,4.770684624465665
1101744425515053056,4.454347296253507
1101744885563039746,4.836281906951478
1101745235611271169,7.40184157874383
1101745476846575617,5.231108616854587
1101745698091888640,5.056245805348308
1101747667854680064,6.626717749249025
1101747731415089153,5.934894195619588
1101749092932190210,5.420534999272286
1101749245156122625,2.3978952727983707
1101751569735770113,0.0
1101752701216419847,6.1903154058531475
1101753276054200321,2.0794415416798357
1101753523622928384,6.516193076042964
1101753938276040704,5.963579343618446
1101754311757914112,0.0
1101755036219162624,6.139884552226255
1101755207988404224,2.5649493574615367
1101756049265090560,4.330733340286331
1101757364103864320,5.598421958998375
1101757460099010561,3.044522437723423
1101758108508946435,2.995732273553991
1101759602859872257,5.198497031265826
1101760704783241216,3.258096538021482
1101761604486496256,4.02535169073515
1101762566466953216,3.4657359027997265
1101762709073346560,1.3862943611198906
1101762837096079360,2.833213344056216
1101763595073978369,6.842683282238422
1101764458010107904,3.258096538021482
1101766419019153408,2.4849066497880004
1101766896465129472,6.124683390894205
1101767109883813888,5.0369526024136295
1101767224438616064,2.8903717578961645
1101767995989274625,3.784189633918261
1101769109396549633,6.236369590203704
1101769152077811712,5.241747015059643
1101769167722684417,1.9459101490553132
1101769304473812993,1.3862943611198906
1101769685153038337,2.6390573296152584
1101770326613086209,1.0986122886681098
1101770398931267584,4.189654742026425
1101770903489310720,4.2626798770413155
1101771164349878272,4.90527477843843
1101771407682199552,0.0
1101771797324750848,4.852030263919617
1101772911944368130,2.4849066497880004
1101772955791564800,0.0
1101773901267255297,5.241747015059643
1101775285366726656,1.791759469228055
1101775444431400960,0.0
1101776683881955334,5.627621113690637
1101776753612197888,1.9459101490553132
1101776819852730368,5.298317366548036
1101777293003841537,3.6635616461296463
1101778646442754049,4.276666119016055
1101779976955748352,2.833213344056216
1101780483283787776,6.565264970035361
1101780489268953089,4.04305126783455
1101780496609091586,3.784189633918261
1101781619449376769,5.575949103146316
1101781709660569600,4.941642422609304
1101783509843300358,7.0707241072602764
1101784362125836288,3.367295829986474
1101784461027434496,3.091042453358316
1101785220276203522,4.442651256490317
1101785362026786816,5.3981627015177525
1101785580600508416,6.244166900663736
1101785678386475008,1.3862943611198906
1101786118440267776,2.6390573296152584
1101787438479859714,5.641907070938114
1101787502338281472,5.3981627015177525
1101788594581266442,4.68213122712422
1101789028523872256,1.9459101490553132
1101789262633152513,2.5649493574615367
1101789764544487424,3.970291913552122
1101791667365924864,3.1354942159291497
1101792024787771392,5.1647859739235145
1101792877842128898,5.459585514144159
1101793602232074240,1.6094379124341003
1101795943555522560,4.110873864173311
1101797392972603393,0.0
1101798024215355393,2.4849066497880004
1101798474297667584,1.6094379124341003
1101798570934493184,5.318119993844216
1101800215512862721,4.07753744390572
1101800628144295937,1.6094379124341003
1101800845535072257,4.859812404361672
1101801421228466179,6.115892125483034
1101801864260145152,5.313205979041787
1101802464267853824,0.6931471805599453
1101802935724449797,5.5053315359323625
1101803145724813312,0.6931471805599453
1101803392505204736,2.772588722239781
1101803801491722240,4.9344739331306915
1101803853840826369,3.367295829986474
1101804669427507205,5.87493073085203
1101804823761113088,4.127134385045092
1101805433180774400,6.51471269087253
1101805614337060865,2.772588722239781
1101805637170675717,2.6390573296152584
1101805856713306112,4.787491742782046
1101806876990136321,4.820281565605037
1101807310148640768,0.0
1101807901276950529,4.465908118654584
1101808130885935106,1.6094379124341003
1101808368371417089,3.4339872044851463
1101808927618920450,4.189654742026425
1101808955699781632,6.0112671744041615
1101809337763155968,7.088408778675395
1101809471460990976,2.772588722239781
1101810471882162176,5.25227342804663
1101810934727622657,2.772588722239781
1101811688813277184,2.302585092994046
1101812598096515073,5.030437921392435
1101813583967645698,4.442651256490317
1101814055394664449,4.6443908991413725
1101814429308633091,5.988961416889864
1101814535235817472,2.8903717578961645
1101814562200772608,3.7612001156935624
1101814619297865729,4.060443010546419
1101814812395343874,5.68697535633982
1101814976703025155,0.0
1101815314235322369,6.61472560020376
1101815402244591616,4.584967478670572
1101815424654688256,3.5553480614894135
1101815489318158336,3.8501476017100584
1101815667723026432,1.791759469228055
1101816004697575425,5.71042701737487
1101816106879205377,5.659482215759621
1101816171555442688,5.44673737166631
1101816462874824705,6.317164686747284
1101816711450255360,5.986452005284438
1101816950529974273,2.4849066497880004
1101818595334471682,3.258096538021482
1101818716663234560,1.3862943611198906
1101819069190164480,7.143617602704121
1101819268511997952,5.537334267018537
1101819508639952897,4.394449154672439
1101819696205189120,4.844187086458591
1101819789801070592,4.3694478524670215
1101819859258630146,4.477336814478207
1101820196556279808,6.255750041753367
1101820338831269888,4.110873864173311
1101820705270726656,7.873217054862741
1101821226337685504,3.5553480614894135
1101821980611932160,4.584967478670572
1101822206168854528,5.14166355650266
1101823361901121537,6.658011045870748
1101823446923821056,4.356708826689592
1101823823043653632,0.0
1101823996939591680,7.596392304064196
1101824220877737985,4.7535901911063645
1101824987869011968,2.4849066497880004
1101825645200502786,4.74493212836325
1101825731498139648,5.342334251964811
1101825732697677824,4.532599493153256
1101825752474050563,1.791759469228055
1101826740077375489,4.110873864173311
1101826842074333184,4.859812404361672
1101827011088142336,4.382026634673881
1101828137753538561,3.784189633918261
1101828324257603585,5.2832037287379885
1101828823333498882,3.6635616461296463
1101828863896768517,4.9344739331306915
1101828908838731776,5.945420608606575
1101829066083119104,3.1780538303479458
1101829081203728385,4.499809670330265
1101829141459013633,7.1316985104669115
1101829302767611904,2.772588722239781
1101829310091063296,5.1298987149230735
1101829431394353158,2.70805020110221
1101829455172026368,3.8066624897703196
1101829510868037633,0.0
1101829580535431169,2.5649493574615367
1101829646642020353,5.030437921392435
1101829655252910080,2.8903717578961645
1101829816892813313,6.553933404025811
1101830011173068801,4.787491742782046
1101830452094984192,3.1780538303479458
1101830454787956739,0.0
1101830508449878022,5.817111159963204
1101830647495184386,1.3862943611198906
1101830899828772864,6.5638555265321274
1101831040170119169,1.6094379124341003
1101831406861406209,7.022868086082641
1101831840581615621,6.0330862217988015
1101832043321835521,3.1780538303479458
1101832065165586432,1.9459101490553132
1101832410566615040,5.062595033026967
1101832531253420033,4.406719247264253
1101833157958082560,2.1972245773362196
1101834523984187397,3.295836866004329
1101834587607572480,4.31748811353631
1101835105713225728,1.791759469228055
1101835185874788352,5.968707559985366
1101835295647981575,4.406719247264253
1101835828060409856,4.804021044733257
1101836498855432192,2.1972245773362196
1101837092479479809,2.1972245773362196
1101837155528249344,3.5553480614894135
1101837295911493632,7.972121128921655
1101837498240634881,3.4657359027997265
1101837872376803328,2.995732273553991
1101839132769173504,7.289610521451167
1101840210428682242,6.656726524178391
1101840711312392193,3.2188758248682006
1101841417473851393,5.204006687076795
1101841656670814209,2.833213344056216
1101841936573440000,3.4339872044851463
1101842305777131520,2.6390573296152584
1101843140716253184,5.755742213586912
1101843144960864262,6.915723448631314
1101843353572921344,4.3694478524670215
1101843499635232771,8.764209507142004
1101843635203645440,1.3862943611198906
1101844081783713793,7.286191714702382
1101844421052649474,6.218600119691729
1101844613386653696,5.8916442118257715
1101844660081827840,6.255750041753367
1101844710837104640,2.8903717578961645
1101844796153438209,2.772588722239781
1101844961639702534,4.553876891600541
1101845116711505920,4.477336814478207
1101845467036413953,7.262628600974241
1101847211489542144,4.343805421853684
1101847721781194753,3.6635616461296463
1101847781617094656,3.970291913552122
1101847829864161281,7.0630481633881725
1101848157887946752,2.995732273553991
1101848382316969987,3.58351893845611
1101848400121741312,1.791759469228055
1101848744402665472,3.091042453358316
1101848985239617537,4.204692619390966
1101849549952307200,5.075173815233827
1101849639135801345,4.30406509320417
1101849968824934402,8.376781037699493
1101850121678082048,4.812184355372417
1101850312480964609,4.718498871295094
1101850457515925504,7.147559271189454
1101850564713959430,6.9584483932976555
1101850683857346561,4.30406509320417
1101850696142319617,3.912023005428146
1101850758994046976,4.68213122712422
1101851402106630146,4.867534450455582
1101851429084393477,5.991464547107982
1101851750162681856,3.9512437185814275
1101851951422042112,0.0
1101852180347146240,1.3862943611198906
1101852262618456070,6.495265555937008
1101852319161835520,2.833213344056216
1101852383091421184,3.8501476017100584
1101853121578393600,3.871201010907891
1101853511413686274,3.9318256327243257
1101853744516423680,5.308267697401205
1101853999173681154,5.484796933490655
1101854103741911040,5.356586274672012
1101854370029862915,3.970291913552122
1101855506446999555,3.713572066704308
1101855605537464321,3.5263605246161616
1101855728464146434,3.5263605246161616
1101855765277614080,1.0986122886681098
1101855932097671168,2.833213344056216
1101856057704493057,5.697093486505405
1101856476027674624,5.82600010738045
1101856827229253634,3.6375861597263857
1101857007252824066,1.3862943611198906
1101857040559935488,8.316055720364643
1101857262996516864,6.371611847231857
1101858108438122496,3.4339872044851463
1101858215682170880,5.407171771460119
1101858541378433024,5.342334251964811
1101858597569511425,3.6888794541139363
1101859713593991168,0.0
1101859775875178499,5.71042701737487
1101859781025792000,3.6635616461296463
