,id,score
191,1101565380877828096,6.163314804034641
192,1101565853370408961,5.117993812416755
193,1101566633099829248,2.772588722239781
194,1101566859328000005,3.044522437723423
195,1101567146671435778,0.6931471805599453
196,1101567153675726848,3.4657359027997265
197,1101568298074943488,5.3471075307174685
198,1101568562655715328,5.6240175061873385
199,1101569303864840192,3.6888794541139363
200,1101569405861982209,5.771441123130016
201,1101570556116303873,7.610357618312838
202,1101571025815437314,2.772588722239781
203,1101571508026060800,7.239214973779806
204,1101572651712217089,1.9459101490553132
205,1101572860949217280,2.70805020110221
206,1101573132077490178,2.70805020110221
207,1101573188289523713,5.552959584921617
208,1101573328265990144,5.209486152841421
209,1101573374101209088,3.258096538021482
210,1101573379751063557,3.367295829986474
211,1101574030107308034,2.6390573296152584
212,1101574832926457856,4.532599493153256
213,1101575287593230336,3.2188758248682006
214,1101575311274270720,2.772588722239781
215,1101576578625089536,0.6931471805599453
216,1101577056150872065,5.799092654460526
217,1101577285499379712,5.123963979403259
218,1101577376960520192,3.4657359027997265
219,1101579531872321537,6.982862751468942
220,1101579711375986693,4.997212273764115
221,1101580140281180160,5.545177444479562
222,1101580405134815232,2.772588722239781
223,1101580469844484099,5.777652323222656
224,1101580617811091457,3.6109179126442243
225,1101580869372796929,4.897839799950911
226,1101581541480656896,3.044522437723423
227,1101581630148354048,6.490723534502507
228,1101582131803901952,5.942799375126701
229,1101582568196096000,2.4849066497880004
230,1101582641218891776,5.111987788356544
231,1101583872217759745,4.997212273764115
232,1101583977926795266,4.394449154672439
233,1101584140774694912,1.9459101490553132
234,1101584185804894208,4.060443010546419
235,1101584883829358593,2.8903717578961645
236,1101585418032697344,3.295836866004329
237,1101586222089101312,4.394449154672439
238,1101587606800744448,1.0986122886681098
239,1101587920543248385,0.0
240,1101587967552839680,3.5553480614894135
241,1101588026692648960,4.04305126783455
242,1101588047756435457,1.9459101490553132
243,1101588121517522946,3.9889840465642745
244,1101588193554649088,4.290459441148391
245,1101588300928901122,6.104793232414985
246,1101588340518858752,4.04305126783455
247,1101588350992035840,3.2188758248682006
248,1101588470684880896,3.258096538021482
249,1101589003638329344,3.912023005428146
250,1101589822043496449,2.0794415416798357
251,1101590475566473216,4.276666119016055
252,1101591190217154561,4.564348191467836
253,1101591231862321152,3.044522437723423
254,1101591700236132359,3.5553480614894135
255,1101592404640104449,4.343805421853684
256,1101592832392003584,4.6443908991413725
257,1101593070523596800,0.0
258,1101593704350076928,5.198497031265826
259,1101593711174184962,0.6931471805599453
260,1101594738245931009,5.8805329864007
261,1101594998535970816,6.450470422144176
262,1101595493552009216,4.143134726391533
263,1101595561931599872,3.5553480614894135
264,1101595737668927488,4.1588830833596715
265,1101596503855063040,2.8903717578961645
266,1101597016105332738,1.6094379124341003
267,1101597708593360901,5.003946305945459
268,1101597877225312256,4.532599493153256
269,1101598901730242561,2.302585092994046
270,1101599173525340162,5.2832037287379885
271,1101599482863595521,4.68213122712422
272,1101600102001594370,5.41610040220442
273,1101601384573603847,5.337538079701318
274,1101602225686827009,6.0330862217988015
275,1101602540402237440,3.4339872044851463
276,1101602540938907649,4.143134726391533
277,1101603202217189380,3.970291913552122
278,1101603342952873986,3.258096538021482
279,1101604235232362497,0.0
280,1101604538824474625,1.6094379124341003
281,1101604776804999168,5.241747015059643
282,1101605453136572422,3.5263605246161616
283,1101605690634915842,0.0
284,1101605800966012929,3.4339872044851463
285,1101606107116724224,2.1972245773362196
286,1101606124296515585,3.4011973816621555
287,1101606332359168000,4.574710978503383
288,1101606801236209664,5.87493073085203
289,1101606855690911744,1.9459101490553132
290,1101607112801693696,2.995732273553991
291,1101607854300123141,1.6094379124341003
292,1101609881235263494,5.176149732573829
293,1101610549924818944,4.804021044733257
294,1101610586855653377,2.0794415416798357
295,1101610599816089603,1.791759469228055
296,1101611029929312258,5.2832037287379885
297,1101611052561780736,1.6094379124341003
298,1101611069460660229,3.58351893845611
299,1101611073235570692,2.1972245773362196
300,1101611786258837504,0.0
301,1101611834585612289,1.0986122886681098
302,1101612797006364672,1.6094379124341003
303,1101613090284756994,5.8377304471659395
304,1101613392736018433,2.833213344056216
305,1101613487976054784,6.804614520062624
306,1101613875756257281,5.480638923341991
307,1101614169583960065,4.718498871295094
308,1101614215968800769,7.478734825567875
309,1101614347858702337,6.150602768446279
310,1101614374362456066,5.805134968916488
311,1101614666395123714,1.3862943611198906
312,1101616479777292288,2.6390573296152584
313,1101616931440869377,3.6635616461296463
314,1101616976370249728,5.932245187448011
315,1101617077083955201,6.150602768446279
316,1101617125796515841,3.784189633918261
317,1101617326582042625,3.8501476017100584
318,1101617746343792647,2.8903717578961645
319,1101618117430538240,1.0986122886681098
320,1101618237824032776,2.4849066497880004
321,1101618267179937793,4.882801922586371
322,1101618716385705985,3.091042453358316
323,1101618773331709958,9.177197153382929
324,1101619224621924352,5.10594547390058
325,1101619672464703488,4.955827057601261
326,1101620973495713793,6.297109319933935
327,1101621939452424193,4.795790545596741
328,1101622032662433793,6.359573868672378
329,1101622439178575872,1.6094379124341003
330,1101622821791432705,3.6635616461296463
331,1101622903290937344,5.84354441703136
332,1101623449318027265,2.772588722239781
333,1101623628637093891,3.1354942159291497
334,1101624129306927104,4.912654885736052
335,1101624273133813766,0.6931471805599453
336,1101624677502472192,2.4849066497880004
337,1101625694851919872,3.258096538021482
338,1101626299003691008,3.4965075614664802
339,1101626571511816192,4.499809670330265
340,1101627977144717313,4.04305126783455
341,1101628208187887617,2.8903717578961645
342,1101628476493385729,4.060443010546419
343,1101628652599590912,2.4849066497880004
344,1101629240854921217,4.718498871295094
345,1101630378165460992,3.5553480614894135
346,1101631127809388544,4.248495242049359
347,1101631452507074560,5.641907070938114
348,1101631597479149574,2.0794415416798357
349,1101632320711413761,1.0986122886681098
350,1101632516002324480,6.194405391104672
351,1101632819330252800,3.5263605246161616
352,1101633013576859650,5.700443573390687
353,1101633261552439296,2.9444389791664403
354,1101633404381016064,5.2574953720277815
355,1101633564603367424,4.127134385045092
356,1101634307842605058,5.123963979403259
357,1101634361999413248,4.04305126783455
358,1101634397294551042,0.6931471805599453
359,1101635083482542080,3.091042453358316
360,1101635344707989504,3.6109179126442243
361,1101636242108829696,4.23410650459726
362,1101636298387812352,5.62040086571715
363,1101636318138982401,2.3978952727983707
364,1101636329295802368,3.5553480614894135
365,1101636989336649728,1.791759469228055
366,1101637195948003328,3.4339872044851463
367,1101637246967521280,3.8501476017100584
368,1101638572162072578,5.594711379601839
369,1101639002493542400,4.867534450455582
370,1101639682968956934,6.274762021241939
371,1101640788298088448,2.3978952727983707
372,1101640807596126208,2.70805020110221
373,1101640835165245440,4.532599493153256
374,1101641112203284480,4.02535169073515
375,1101641146630066176,4.6443908991413725
376,1101641291111256064,2.9444389791664403
377,1101641526151532544,5.241747015059643
378,1101641730443616256,5.814130531825066
379,1101641767772774400,4.477336814478207
380,1101642288269127681,1.0986122886681098
381,1101642290739728385,2.1972245773362196
382,1101643323968765954,3.713572066704308
383,1101643878908809217,5.918893854273146
384,1101644346644971521,6.739336627357174
385,1101644401732976640,6.9726062513017535
386,1101644561141714944,4.465908118654584
387,1101644903539458048,2.1972245773362196
388,1101644936796086272,5.720311776607412
389,1101645326614712320,3.6888794541139363
390,1101647317638230023,2.1972245773362196
391,1101648394999787520,3.4011973816621555
392,1101648911331180544,0.6931471805599453
393,1101649249136193536,0.6931471805599453
394,1101650848772489216,3.1354942159291497
395,1101650998567862272,2.995732273553991
396,1101651331276771329,1.6094379124341003
397,1101651440899186689,3.5263605246161616
398,1101651699482198016,3.258096538021482
399,1101653361143791618,4.110873864173311
400,1101653606070140928,3.4339872044851463
401,1101654027303936000,3.6888794541139363
402,1101654227342905344,4.990432586778736
403,1101654584559206400,3.8501476017100584
404,1101654612581466113,0.6931471805599453
405,1101654941117173760,5.153291594497779
406,1101655162085609473,3.1780538303479458
407,1101655558455619585,4.23410650459726
408,1101657429903839237,4.31748811353631
409,1101658396254703617,1.9459101490553132
410,1101658403464720384,5.814130531825066
411,1101658598935941127,4.709530201312334
412,1101659428951080960,6.240275845170769
413,1101659624204189696,0.0
414,1101659658933035008,0.0
415,1101659701421330432,0.0
416,1101659735881736192,0.0
417,1101659769402679296,0.0
418,1101659806207664128,0.6931471805599453
419,1101659875833081858,0.0
420,1101659922876358656,0.0
421,1101659948499386373,3.871201010907891
422,1101659976622211072,3.4339872044851463
423,1101659976827756545,0.6931471805599453
424,1101660040723722240,0.6931471805599453
425,1101660080515121154,0.0
426,1101660126199525376,0.0
427,1101660294244380674,1.3862943611198906
428,1101660313609478144,4.394449154672439
429,1101660494601965569,0.0
430,1101660528227700736,0.0
431,1101660579888943104,0.0
432,1101660667403132929,0.6931471805599453
433,1101660756179738624,0.6931471805599453
434,1101661163257978880,1.6094379124341003
435,1101661506222071808,5.111987788356544
436,1101661597565513728,0.0
437,1101661661176315905,0.0
438,1101661723340107776,0.0
439,1101661823634296832,0.0
440,1101661966974631937,0.0
441,1101662181358133248,0.0
442,1101662264120111104,0.0
443,1101662276170534912,6.759255270663693
444,1101662352657735680,0.0
445,1101662608313049088,0.0
446,1101662756288245761,4.248495242049359
447,1101663413657354240,0.0
448,1101663916785127424,5.1298987149230735
449,1101663988448817152,2.5649493574615367
450,1101664198352883712,6.359573868672378
451,1101665838820601856,5.081404364984463
452,1101666642776473600,4.30406509320417
453,1101667194319106050,5.2574953720277815
454,1101668673469607937,0.0
455,1101668688829272064,6.887552571664617
456,1101670444287942656,1.9459101490553132
457,1101671035202613248,7.097548850614793
458,1101671191935254528,3.58351893845611
459,1101671238911578112,5.733341276897746
460,1101671333144846337,1.791759469228055
461,1101671676234760193,2.302585092994046
462,1101672909700034561,5.429345628954441
463,1101672980541853696,4.330733340286331
464,1101672988582309888,7.449498005382849
465,1101673325917552641,0.0
466,1101673712825389057,0.0
467,1101673819704459264,5.6131281063880705
468,1101674003037511680,1.0986122886681098
469,1101674152262397952,6.616065185132817
470,1101674291165257730,1.791759469228055
471,1101674804191518720,2.0794415416798357
472,1101675808777752576,7.1276936993473985
473,1101676011169685504,3.7612001156935624
474,1101676221622960128,5.855071922202427
475,1101676226077446144,5.857933154483459
476,1101676837309243392,0.0
477,1101676987322494976,3.9889840465642745
478,1101678555245789184,4.574710978503383
479,1101678601873883136,3.4657359027997265
480,1101678852626046976,3.295836866004329
481,1101679886995906561,0.0
482,1101681049464131584,3.2188758248682006
483,1101681880410279936,6.423246963533519
484,1101684022957105152,4.204692619390966
485,1101684027256381440,4.189654742026425
486,1101684237923700736,1.3862943611198906
487,1101686012550377472,3.2188758248682006
488,1101686096025567232,4.406719247264253
489,1101686361432551425,1.9459101490553132
490,1101686413815398401,0.0
491,1101686691499130880,4.204692619390966
492,1101686722813779968,1.6094379124341003
493,1101687332103704576,6.352629396319567
494,1101688088143847424,0.0
495,1101689009028263936,0.6931471805599453
496,1101689280831934464,2.6390573296152584
497,1101689606024634368,0.0
498,1101689859331248128,2.302585092994046
499,1101689908861775873,4.882801922586371
500,1101689960397037569,4.912654885736052
501,1101690351637749762,4.442651256490317
502,1101690355999633408,4.477336814478207
503,1101691113470083072,1.0986122886681098
504,1101691405448200192,6.163314804034641
505,1101691632133509120,0.0
506,1101691873775648769,5.572154032177765
507,1101692039006171137,0.0
508,1101692109269065728,6.129050210060545
509,1101692374596575232,4.430816798843313
510,1101692610408636416,5.318119993844216
511,1101693495675367427,5.337538079701318
512,1101693699208159232,2.8903717578961645
513,1101693930645671937,4.890349128221754
514,1101694063303147522,0.6931471805599453
515,1101694129615052801,0.0
516,1101694594859892737,0.0
517,1101694725655093248,0.6931471805599453
518,1101695631666675712,4.127134385045092
519,1101696189995642880,0.0
520,1101696405515702272,2.3978952727983707
521,1101696654124740608,5.932245187448011
522,1101696806868668417,0.0
523,1101697298927677440,0.6931471805599453
524,1101698201848041472,3.2188758248682006
525,1101698530434039808,1.6094379124341003
526,1101698650072330243,5.043425116919247
527,1101699638107795458,3.1354942159291497
528,1101701066641604608,3.7612001156935624
529,1101701073293766657,1.0986122886681098
530,1101703269766721536,7.506042178518122
531,1101703384464277504,2.5649493574615367
532,1101703505549508608,3.091042453358316
533,1101704077422088193,7.780303087908373
534,1101704204459085824,2.0794415416798357
535,1101704473595002880,6.602587892189336
536,1101705000961466369,2.1972245773362196
537,1101706209953005568,4.762173934797756
538,1101706409178288129,5.834810737062605
539,1101708018348187648,3.1354942159291497
540,1101708751705391104,4.672828834461906
541,1101709429291012098,0.0
542,1101709983283064832,4.430816798843313
543,1101711327360417792,3.970291913552122
544,1101711987963293698,4.007333185232471
545,1101712176132157440,3.4339872044851463
546,1101713260305436672,1.0986122886681098
547,1101713881469075456,1.791759469228055
548,1101714026638262272,6.507277712385012
549,1101714041754521601,6.09807428216624
550,1101714136906588160,5.54907608489522
551,1101714440305537025,1.6094379124341003
552,1101714714944507904,6.709304340258298
553,1101714790211149824,2.6390573296152584
554,1101714945782177792,2.302585092994046
555,1101715016418541569,3.58351893845611
556,1101715246920564739,3.1780538303479458
557,1101715291753443329,2.5649493574615367
558,1101715480279015427,5.455321115357702
559,1101716026063052801,6.703188113240863
560,1101716768882655232,4.290459441148391
561,1101716825178599424,0.6931471805599453
562,1101717397185224704,4.219507705176107
563,1101718864398757888,4.7535901911063645
564,1101719017050566657,4.02535169073515
565,1101720594469535744,2.0794415416798357
566,1101721379022561280,2.0794415416798357
567,1101722941174284289,4.90527477843843
568,1101723729938153473,2.3978952727983707
569,1101724381229789184,4.852030263919617
570,1101725079455571969,5.181783550292085
571,1101726188576243712,5.313205979041787
572,1101726750428540929,5.7745515455444085
573,1101726972789440512,4.882801922586371
574,1101729005391224834,4.3694478524670215
575,1101729761406021637,4.248495242049359
576,1101730106446397440,4.31748811353631
577,1101730496743014400,2.8903717578961645
578,1101730626921816066,7.3758821482150125
579,1101730926252285953,5.19295685089021
580,1101731375399477248,3.044522437723423
581,1101732734525890561,4.897839799950911
582,1101734317577793536,4.0943445622221
583,1101734353959305217,6.113682179832232
584,1101736409789022208,4.454347296253507
585,1101736682108436480,4.941642422609304
586,1101736932642643968,1.791759469228055
587,1101738913473937408,7.399398083331354
588,1101741028875264001,6.156978985585555
589,1101741564823449600,4.990432586778736
590,1101742889283932161,2.8903717578961645
591,1101742948864217088,4.812184355372417
592,1101743188870602753,3.258096538021482
593,1101743565351337984,5.1298987149230735
594,1101744273492451328,4.770684624465665
595,1101744425515053056,4.454347296253507
596,1101744885563039746,4.836281906951478
597,1101745235611271169,7.40184157874383
598,1101745476846575617,5.231108616854587
599,1101745698091888640,5.056245805348308
600,1101747667854680064,6.626717749249025
601,1101747731415089153,5.934894195619588
602,1101749092932190210,5.420534999272286
603,1101749245156122625,2.3978952727983707
604,1101751569735770113,0.0
605,1101752701216419847,6.1903154058531475
606,1101753276054200321,2.0794415416798357
607,1101753523622928384,6.516193076042964
608,1101753938276040704,5.963579343618446
609,1101754311757914112,0.0
610,1101755036219162624,6.139884552226255
611,1101755207988404224,2.5649493574615367
612,1101756049265090560,4.330733340286331
613,1101757364103864320,5.598421958998375
614,1101757460099010561,3.044522437723423
615,1101758108508946435,2.995732273553991
616,1101759602859872257,5.198497031265826
617,1101760704783241216,3.258096538021482
618,1101761604486496256,4.02535169073515
619,1101762566466953216,3.4657359027997265
620,1101762709073346560,1.3862943611198906
621,1101762837096079360,2.833213344056216
622,1101763595073978369,6.842683282238422
623,1101764458010107904,3.258096538021482
624,1101766419019153408,2.4849066497880004
625,1101766896465129472,6.124683390894205
626,1101767109883813888,5.0369526024136295
627,1101767224438616064,2.8903717578961645
628,1101767995989274625,3.784189633918261
629,1101769109396549633,6.236369590203704
630,1101769152077811712,5.241747015059643
631,1101769167722684417,1.9459101490553132
632,1101769304473812993,1.3862943611198906
633,1101769685153038337,2.6390573296152584
634,1101770326613086209,1.0986122886681098
635,1101770398931267584,4.189654742026425
636,1101770903489310720,4.2626798770413155
637,1101771164349878272,4.90527477843843
638,1101771407682199552,0.0
639,1101771797324750848,4.852030263919617
640,1101772911944368130,2.4849066497880004
641,1101772955791564800,0.0
642,1101773901267255297,5.241747015059643
643,1101775285366726656,1.791759469228055
644,1101775444431400960,0.0
645,1101776683881955334,5.627621113690637
646,1101776753612197888,1.9459101490553132
647,1101776819852730368,5.298317366548036
648,1101777293003841537,3.6635616461296463
649,1101778646442754049,4.276666119016055
650,1101779976955748352,2.833213344056216
651,1101780483283787776,6.565264970035361
652,1101780489268953089,4.04305126783455
653,1101780496609091586,3.784189633918261
654,1101781619449376769,5.575949103146316
655,1101781709660569600,4.941642422609304
656,1101783509843300358,7.0707241072602764
657,1101784362125836288,3.367295829986474
658,1101784461027434496,3.091042453358316
659,1101785220276203522,4.442651256490317
660,1101785362026786816,5.3981627015177525
661,1101785580600508416,6.244166900663736
662,1101785678386475008,1.3862943611198906
663,1101786118440267776,2.6390573296152584
664,1101787438479859714,5.641907070938114
665,1101787502338281472,5.3981627015177525
666,1101788594581266442,4.68213122712422
667,1101789028523872256,1.9459101490553132
668,1101789262633152513,2.5649493574615367
669,1101789764544487424,3.970291913552122
670,1101791667365924864,3.1354942159291497
671,1101792024787771392,5.1647859739235145
672,1101792877842128898,5.459585514144159
673,1101793602232074240,1.6094379124341003
674,1101795943555522560,4.110873864173311
675,1101797392972603393,0.0
676,1101798024215355393,2.4849066497880004
677,1101798474297667584,1.6094379124341003
678,1101798570934493184,5.318119993844216
679,1101800215512862721,4.07753744390572
680,1101800628144295937,1.6094379124341003
681,1101800845535072257,4.859812404361672
682,1101801421228466179,6.115892125483034
683,1101801864260145152,5.313205979041787
684,1101802464267853824,0.6931471805599453
685,1101802935724449797,5.5053315359323625
686,1101803145724813312,0.6931471805599453
687,1101803392505204736,2.772588722239781
688,1101803801491722240,4.9344739331306915
689,1101803853840826369,3.367295829986474
690,1101804669427507205,5.87493073085203
691,1101804823761113088,4.127134385045092
692,1101805433180774400,6.51471269087253
693,1101805614337060865,2.772588722239781
694,1101805637170675717,2.6390573296152584
695,1101805856713306112,4.787491742782046
696,1101806876990136321,4.820281565605037
697,1101807310148640768,0.0
698,1101807901276950529,4.465908118654584
699,1101808130885935106,1.6094379124341003
700,1101808368371417089,3.4339872044851463
701,1101808927618920450,4.189654742026425
702,1101808955699781632,6.0112671744041615
703,1101809337763155968,7.088408778675395
704,1101809471460990976,2.772588722239781
705,1101810471882162176,5.25227342804663
706,1101810934727622657,2.772588722239781
707,1101811688813277184,2.302585092994046
708,1101812598096515073,5.030437921392435
709,1101813583967645698,4.442651256490317
710,1101814055394664449,4.6443908991413725
711,1101814429308633091,5.988961416889864
712,1101814535235817472,2.8903717578961645
713,1101814562200772608,3.7612001156935624
714,1101814619297865729,4.060443010546419
715,1101814812395343874,5.68697535633982
716,1101814976703025155,0.0
717,1101815314235322369,6.61472560020376
718,1101815402244591616,4.584967478670572
719,1101815424654688256,3.5553480614894135
720,1101815489318158336,3.8501476017100584
721,1101815667723026432,1.791759469228055
722,1101816004697575425,5.71042701737487
723,1101816106879205377,5.659482215759621
724,1101816171555442688,5.44673737166631
725,1101816462874824705,6.317164686747284
726,1101816711450255360,5.986452005284438
727,1101816950529974273,2.4849066497880004
728,1101818595334471682,3.258096538021482
729,1101818716663234560,1.3862943611198906
730,1101819069190164480,7.143617602704121
731,1101819268511997952,5.537334267018537
732,1101819508639952897,4.394449154672439
733,1101819696205189120,4.844187086458591
734,1101819789801070592,4.3694478524670215
735,1101819859258630146,4.477336814478207
736,1101820196556279808,6.255750041753367
737,1101820338831269888,4.110873864173311
738,1101820705270726656,7.873217054862741
739,1101821226337685504,3.5553480614894135
740,1101821980611932160,4.584967478670572
741,1101822206168854528,5.14166355650266
742,1101823361901121537,6.658011045870748
743,1101823446923821056,4.356708826689592
744,1101823823043653632,0.0
745,1101823996939591680,7.596392304064196
746,1101824220877737985,4.7535901911063645
747,1101824987869011968,2.4849066497880004
748,1101825645200502786,4.74493212836325
749,1101825731498139648,5.342334251964811
750,1101825732697677824,4.532599493153256
751,1101825752474050563,1.791759469228055
752,1101826740077375489,4.110873864173311
753,1101826842074333184,4.859812404361672
754,1101827011088142336,4.382026634673881
755,1101828137753538561,3.784189633918261
756,1101828324257603585,5.2832037287379885
757,1101828823333498882,3.6635616461296463
758,1101828863896768517,4.9344739331306915
759,1101828908838731776,5.945420608606575
760,1101829066083119104,3.1780538303479458
761,1101829081203728385,4.499809670330265
762,1101829141459013633,7.1316985104669115
763,1101829302767611904,2.772588722239781
764,1101829310091063296,5.1298987149230735
765,1101829431394353158,2.70805020110221
766,1101829455172026368,3.8066624897703196
767,1101829510868037633,0.0
768,1101829580535431169,2.5649493574615367
769,1101829646642020353,5.030437921392435
770,1101829655252910080,2.8903717578961645
771,1101829816892813313,6.553933404025811
772,1101830011173068801,4.787491742782046
773,1101830452094984192,3.1780538303479458
774,1101830454787956739,0.0
